Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio,EconomicIndicator,MarketSentiment,GeographicLocation,CustomerAgeGroup,CustomerIncomeGroup,GrossMargin,TotalProfit,ROI,ScenarioRevenue,NetIncome,IndustryROABenchmark,RevenueRank,EconomicGrowthRate,CustomerSatisfactionScore
2020-08-27,C,Technology,1069754.257208312,487829,8778,8982619,132410,7862724,64488252,46429,-5.317790394403488,9.20259357939029,0.6910205864607137,0.4113148406043396,0.016840219750814095,0.852433334796224,-0.7562278133261049,Africa,46-60,Low,581925.2572083119,12271563,0.0009772205634013865,900439.153477537,581925.2572083119,0.008624016061378312,1.0,0.027707502096187876,9
2020-08-28,B,Technology,1575007.0426762723,361406,82093,5659439,256522,6743051,33968371,20174,-7.421114787120562,26.470218539739257,1.4789951515599655,0.2672082303408374,0.038042423229484694,-0.7925207384327007,-0.6377013009306394,Europe,60+,High,1213601.0426762723,9976726,0.014505501340327196,1351680.7982244294,1213601.0426762723,0.008624016061378312,1.0,0.043817135317325465,4
2020-08-29,C,Finance,277020.0,323347,35924,7047841,470265,1824541,27155642,46646,-8.402210101667315,43.19227530945132,1.0905228626847514,0.1902413509886487,0.25774427650570747,-0.11473644146689901,0.3622357079299656,Asia,46-60,Low,-46327.0,12271563,0.00509716379810498,318808.7508788491,-46327.0,0.008647471595630864,1.0,0.02827236107657423,9
2020-08-30,C,Technology,438899.0,96691,5446,8045700,239028,4493190,50220196,18225,2.23209969151524,19.17650802125835,1.4061461810502325,0.1057208352442149,0.05319783939695406,0.5049872789804571,-0.6371233046087461,Africa,26-35,Medium,342208.0,12271563,0.0006768833041251849,443847.89551824116,342208.0,0.008624016061378312,1.0,0.03159839966388345,6
2020-08-31,D,Finance,989102.0,395273,3896,4826573,934248,2268308,58749094,9953,-5.116572750186698,37.74587536963675,0.987239598874827,0.0588336667995036,0.41186999296391846,0.8657551941701215,0.05032676733412034,South America,60+,Medium,593829.0,11945424,0.0008071979849885208,976149.1142692051,593829.0,0.008647471595630864,1.0,0.014940338010121446,1
2020-09-01,A,Technology,502655.0,29896,41337,141240,731184,8983499,89750203,2506,8.481378137084107,6.046246149777279,1.940004204089924,0.4904527017773988,0.08139189418287908,-1.2002964070557762,0.41809252344486536,Africa,26-35,Low,472759.0,10228621,0.2926720475785896,423579.69177235756,472759.0,0.008624016061378312,1.0,0.009741318940305237,10
2020-09-02,C,Healthcare,125319.0,285894,70854,8645499,936796,8758438,23071433,8681,-4.664098128024512,24.23409163417841,2.370896883953779,0.2188237758155716,0.10695925460681459,-0.3345012358409484,-0.7862461538105123,Asia,18-25,High,-160575.0,12271563,0.00819547836394406,132815.88368431028,-160575.0,0.008637771379571375,1.0,0.02062331349619123,6
2020-09-03,A,Technology,212122.0,160193,75255,9969874,947483,2238154,59987125,20539,8.457195121651651,42.56924075683416,0.7142570054445585,0.2607535441852232,0.4233323533590629,-0.4749453111609562,0.1346244392578071,South America,26-35,Medium,51929.0,10228621,0.007548239827303735,243346.32377278808,51929.0,0.008624016061378312,1.0,0.021071699152595963,9
2020-09-04,B,Healthcare,274133.0,355375,85996,7973749,972192,5021277,50034638,45761,5.228417270699419,24.09084737306205,1.8219527917487115,0.1497095239879319,0.1936144928869688,-0.6533292325737119,-0.4868744325972725,Africa,46-60,Medium,-81242.0,9976726,0.010784889266015271,310119.63076609845,-81242.0,0.008637771379571375,1.0,0.009214872586354029,2
2020-09-05,C,Healthcare,424378.0,5266,49390,929346,429978,9890159,82099687,21027,-9.763239030310988,9.904355669171975,1.5221741096779329,0.3784274218503049,0.04347533745412991,1.7654542402810969,0.9258537504751596,North America,36-45,High,419112.0,12271563,0.0531448997467036,445775.93811514176,419112.0,0.008637771379571375,1.0,0.018247054700959872,6
2020-09-06,B,Finance,310844.0,252374,23832,5281476,831999,9992338,78461702,30138,-2.9033044241050865,29.452278436051948,2.353045439782336,0.4760176729348849,0.08326369664436892,0.40498171096095553,-0.03290870656015055,South America,26-35,Medium,58470.0,9976726,0.004512374949729962,258035.17495954913,58470.0,0.008647471595630864,1.0,0.02399317601719131,2
2020-09-07,B,Finance,508797.0,189366,81188,3359809,775492,6571161,86912422,49532,5.9510268637026815,28.36912071912624,1.9056997665814568,0.149231276191987,0.11801445741475516,-1.2608839543350452,0.6119850995503162,North America,36-45,Low,319431.0,9976726,0.024164468873081775,429912.50809442956,319431.0,0.008647471595630864,1.0,0.023603933950180803,4
2020-09-08,D,Finance,945124.0,302623,69312,7676375,482586,4741495,5392596,33272,-5.159219108366999,10.690004367965471,1.3642870856781402,0.3735245238081677,0.10177929113075096,0.9178619470547761,0.10045308431252353,Europe,18-25,Medium,642501.0,11945424,0.009029261858624677,774740.4428532744,642501.0,0.008647471595630864,1.0,0.025042878533842725,8
2020-09-09,A,Finance,955330.0,107150,64758,8618949,475770,5588755,12155919,44426,-1.0169422492063962,35.79450178007511,0.5335398530310893,0.2314937320114207,0.08512987239555142,2.1221561970126332,-0.9131749342903617,South America,60+,Medium,848180.0,10228621,0.007513445084777738,862655.0479567002,848180.0,0.008647471595630864,1.0,0.02290964730137443,7
2020-09-10,B,Healthcare,155049.0,393737,74436,8174670,784377,3777343,22181826,23699,-8.453168083606625,13.141401459058631,0.928336591930072,0.4327372832665866,0.20765310431168152,1.0324652605511468,0.2663027511880447,North America,60+,High,-238688.0,9976726,0.009105688670001357,132452.86992869977,-238688.0,0.008637771379571375,1.0,0.014929913407299444,9
2020-09-11,D,Healthcare,152839.0,205341,55116,8531715,416608,930161,58109080,27058,8.370266541394745,39.76601121856408,1.8219429097524136,0.2786326175620296,0.4478880537885377,-1.5193699659540134,0.902806684413314,Asia,36-45,Low,-52502.0,11945424,0.00646013140382678,138169.3929696567,-52502.0,0.008637771379571375,1.0,0.014860993733511569,7
2020-09-12,D,Finance,341812.0,42349,95545,923984,987702,7424572,20579043,34638,-3.7456982948879496,45.94857157515941,1.2242096768023285,0.4708619473947056,0.13303150673197053,-0.48423407286625136,0.20322364029266238,Asia,60+,High,299463.0,11945424,0.10340547022459264,326096.58565656387,299463.0,0.008647471595630864,1.0,0.00801048602006124,1
2020-09-13,A,Healthcare,208236.0,85348,77070,9107648,306777,1272227,73084030,19773,-8.966528016471715,26.84009767378956,0.8784051992639141,0.276153219998489,0.2411338542571412,1.2669111491866227,0.6383777188535804,Europe,26-35,Medium,122888.0,10228621,0.008462118869767474,245133.9852095348,122888.0,0.008637771379571375,1.0,0.037847750391850954,2
2020-09-14,A,Finance,981261.0,379958,59535,7482838,940121,6052869,50234647,24013,-3.887406692625528,25.537856435391745,0.5070382173157395,0.4466827614129289,0.15531824660338758,-0.7076694656187807,0.7684129266968156,South America,36-45,Medium,601303.0,10228621,0.007956205920801707,1024584.0891189772,601303.0,0.008647471595630864,1.0,0.02013450364619293,6
2020-09-15,B,Technology,522097.0,297002,45999,2001937,363099,2160610,48601070,2699,3.0641447465547884,14.644722063126082,0.6989523649398393,0.4084904184625254,0.16805392921443482,0.44381942814622843,-0.543840456102135,South America,46-60,High,225095.0,9976726,0.022977246536729178,592052.5234334869,225095.0,0.008624016061378312,1.0,0.01775146944205148,7
2020-09-16,D,Finance,214861.0,27384,2253,2801156,480172,6461772,49850883,28519,6.885545907612947,35.482615530380286,1.1467214305314737,0.1727618101839804,0.07430964757035687,0.7746340534293368,-0.5759103201835467,South America,26-35,High,187477.0,11945424,0.0008043107916874319,232939.533517821,187477.0,0.008647471595630864,1.0,0.010712079185475412,3
2020-09-17,D,Technology,272176.0,240759,98372,108314,312538,8082667,12378097,20892,-5.954430025923736,16.4670471144716,1.4135298485501553,0.3979394383523196,0.03866768233802036,-0.926930471578083,0.22196197770198345,Europe,26-35,High,31417.0,11945424,0.9082113115571394,229989.0608216866,31417.0,0.008624016061378312,1.0,0.04935657902327778,9
2020-09-18,D,Technology,477033.0,55138,62501,4571642,142619,1478868,67766493,24861,-9.95718856281252,30.39761411603581,2.4335595138239,0.1836139001900863,0.09643795118969374,-0.05952535606180008,-0.17794306038659058,South America,26-35,Low,421895.0,11945424,0.013671455463923027,522049.7276855136,421895.0,0.008624016061378312,1.0,0.009266719677771046,7
2020-09-19,B,Technology,956651.0,377837,53970,1031487,171239,8431762,17703547,18714,8.935847133900573,9.308335984777637,1.406556037110536,0.4892749581147457,0.020308803782649463,-3.2412673400690726,0.6797226057334407,Asia,46-60,Medium,578814.0,9976726,0.05232252078794982,870590.2480569672,578814.0,0.008624016061378312,1.0,0.015711520743939267,6
2020-09-20,A,Healthcare,705693.0,222678,23891,7228390,407449,6783905,65782851,21520,7.541901399985889,42.17062201684408,2.465348354158706,0.363018500270412,0.060061129983394516,-1.0243876413342898,0.8000462467960223,North America,18-25,High,483015.0,10228621,0.0033051620070306113,744959.973547694,483015.0,0.008637771379571375,1.0,0.024158368362860606,6
2020-09-21,D,Finance,698195.0,174010,61822,1972300,475013,4513267,26401179,44917,-1.6286173650341844,40.78530078871214,2.145180598610273,0.4877507502893119,0.10524814951120773,-0.2525681513931603,-0.2931572413945638,Asia,60+,Medium,524185.0,11945424,0.03134513005120925,653779.1780750665,524185.0,0.008647471595630864,1.0,0.02600212965744278,1
2020-09-22,C,Healthcare,174212.0,241624,25972,3335857,250877,7703246,40516717,9089,-0.1872012499329294,41.18023075852242,1.1584833124335236,0.4945946125445692,0.0325676993828316,-1.2477831819648495,-0.5262588820510359,Asia,36-45,Low,-67412.0,12271563,0.007785705442409552,208892.1921311451,-67412.0,0.008637771379571375,1.0,0.02957932055215684,5
2020-09-23,C,Finance,558786.0,116583,77675,8425973,174444,8165956,2940553,18474,-7.14820027824987,37.68508843941983,1.370526801609247,0.0590617245439824,0.02136234875622646,1.6324113039316352,0.5610510304877236,North America,18-25,Low,442203.0,12271563,0.00921851992642274,505936.3508088346,442203.0,0.008647471595630864,1.0,0.03807608507769263,10
2020-09-24,D,Technology,552583.0,82606,96497,379702,320158,3642633,92757173,17613,3.496360341081658,44.99081215501686,1.393743177825301,0.1020397726080134,0.0878919177419191,-1.4301413779606327,-0.4503879289037278,Asia,36-45,Low,469977.0,11945424,0.25413877198434565,503763.5011727433,469977.0,0.008624016061378312,1.0,0.025061576554607123,3
2020-09-25,C,Technology,313473.0,235350,56660,6617070,16835,6590492,20920496,36072,-4.409202380161183,6.05960423491666,1.28358733275075,0.3529144895423062,0.0025544375139215708,-0.44004448669698376,0.6452286370273568,Europe,60+,Low,78123.0,12271563,0.008562702223189418,367474.64958716463,78123.0,0.008624016061378312,1.0,0.009439692000333325,7
2020-09-26,A,Finance,134809.0,11133,78874,4503448,916021,4072164,87908721,43306,2.8370733175507823,25.689301390441447,1.3532043238410891,0.1922057178467721,0.22494698150663872,0.13074057728609134,-0.15252349270247434,North America,46-60,Medium,123676.0,10228621,0.017514135835475397,109176.11501784722,123676.0,0.008647471595630864,1.0,0.017430548748782186,10
2020-09-27,D,Finance,635886.0,359736,33450,1189541,770894,8191404,87869669,46471,1.3659388885683867,13.09324417023212,1.947640299042647,0.3754329743745701,0.09411011836310357,1.4412732890661155,0.3350997985829409,Asia,26-35,Low,276150.0,11945424,0.028120090017914472,685914.7094970943,276150.0,0.008647471595630864,1.0,0.02307832372513885,3
2020-09-28,B,Finance,878957.0,444911,97141,5941108,884209,7278729,39000425,41631,-0.3234703046688381,11.86826735240986,2.379157530528837,0.0726931000490251,0.12147848889552008,-1.4358621511794394,-0.8089293723306636,Africa,26-35,Low,434046.0,9976726,0.01635065378377232,958177.8833688141,434046.0,0.008647471595630864,1.0,0.040682260415058236,5
2020-09-29,C,Technology,854595.0,95503,12282,7252293,840029,6921238,8795212,27234,1.9514604040519643,31.55563691521208,2.3791673510163185,0.2774801917429065,0.12136976072777732,1.1631637521549596,0.24771864935314603,Asia,46-60,High,759092.0,12271563,0.0016935333417996213,969581.9801448161,759092.0,0.008624016061378312,1.0,0.006021945215757029,7
2020-09-30,D,Finance,324104.0,328623,52876,7513221,831503,788109,94619618,6516,-1.8266045568738123,14.227871519152735,1.0972975819667772,0.4631109841457231,1.0550609116251686,0.010233061019587049,-0.09646464252554177,Europe,18-25,Low,-4519.0,11945424,0.007037727227776209,385611.07133406895,-4519.0,0.008647471595630864,1.0,0.03202576505225228,3
2020-10-01,A,Technology,769193.0,202603,53316,6952974,613540,6814998,86679686,47112,5.865378186299534,15.288041454177716,1.9053909022842368,0.3141472800595426,0.09002790609769805,-0.9815086510479509,0.1732169263509482,South America,18-25,High,566590.0,10228621,0.007668085627819118,915524.8668007451,566590.0,0.008624016061378312,1.0,0.02179914369546417,10
2020-10-02,A,Finance,89086.0,487423,-9270,2625326,978937,2859500,60908400,10082,3.0938773826785155,15.438395354440422,2.409152265598137,0.2416378178647149,0.34234551495016613,0.46210347426327075,-0.6639715845102732,Asia,36-45,Low,-398337.0,10228621,-0.0035309900560920814,73594.89808982641,-398337.0,0.008647471595630864,1.0,0.028378305352294807,2
2020-10-03,A,Finance,966741.0,145218,12996,5574217,655928,4299001,56874379,12107,8.592656352443587,7.3423514322868115,2.473264193339213,0.3738176052777065,0.1525768428525604,0.19905969557347003,0.47374748988836424,South America,46-60,Low,821523.0,10228621,0.0023314485245192283,1091195.1074869856,821523.0,0.008647471595630864,1.0,0.01898005283364068,6
2020-10-04,C,Finance,697499.0,164777,-9766,4055008,822456,4511717,13834119,14194,-7.796354080872865,32.03267030376722,1.2523136063036904,0.4499912278058384,0.18229334862980104,-0.6002168771587947,0.7255941550864571,Africa,18-25,High,532722.0,12271563,-0.002408379958806493,738319.412966436,532722.0,0.008647471595630864,1.0,0.011575673698736737,8
2020-10-05,B,Healthcare,178996.0,13096,88935,5569344,919685,9642504,69156442,30396,1.3695486716490706,7.192268087771295,0.7088103905776251,0.1370244078397416,0.0953782337036106,0.06980208499001891,-0.5665203998184487,Asia,46-60,Low,165900.0,9976726,0.015968667045885475,189545.46107369833,165900.0,0.008637771379571375,1.0,0.02750872779401332,4
2020-10-06,C,Finance,857385.0,254767,35518,173903,295104,3345769,88349793,7785,3.5245248132652094,22.41134563553756,1.9902564414335973,0.3606489511046772,0.08820214426040769,-0.3853135968617602,-0.8085708889596765,North America,60+,Medium,602618.0,12271563,0.20424029487702916,729926.120732216,602618.0,0.008647471595630864,1.0,0.026544310271056214,9
2020-10-07,C,Technology,1285438.268538349,360028,94843,3485650,449337,8565271,75427839,31932,-2.4525756423782763,42.9790123604868,1.1581758133042463,0.4690542821312214,0.05246033663149712,0.11351734525124804,-0.9527228279073272,South America,26-35,Medium,925410.2685383491,12271563,0.02720955919269003,1362660.8010153817,925410.2685383491,0.008624016061378312,1.0,0.02972056965739722,8
2020-10-08,A,Technology,729720.0,182611,7985,3795294,397766,8154429,70027261,25598,8.853454913420585,28.09441260587352,2.2229972868340813,0.4623553483129837,0.04877913585365695,0.6621306745210467,0.283943000886532,Africa,26-35,Low,547109.0,10228621,0.002103921329941765,870550.875486537,547109.0,0.008624016061378312,1.0,0.019866953646213648,7
2020-10-09,C,Healthcare,108002.0,462419,48524,3647834,609845,5526439,57467418,5822,-0.2304449978648897,26.502857677137108,0.8964121799185367,0.1209487722742604,0.11035044447247133,1.586016816145352,0.21418807217756153,North America,26-35,Medium,-354417.0,12271563,0.01330214039344992,125792.89165895975,-354417.0,0.008637771379571375,1.0,0.014001779766801507,7
2020-10-10,B,Technology,791804.0,67074,18637,3977651,217198,9835042,36051559,34108,7.782840054055672,47.35050724474507,2.050932173468299,0.3053456931956436,0.022084094811186367,-1.237815498826849,0.09339482542814004,North America,46-60,High,724730.0,9976726,0.00468542866128778,772525.3654991696,724730.0,0.008624016061378312,1.0,0.004412130049761584,3
2020-10-11,B,Healthcare,752325.0,265412,85590,9789485,735912,1623396,1845871,27875,6.63016509170804,18.65797855307327,1.074311712124682,0.3683420213853466,0.4533163812156738,2.1330333746562666,-0.5361058077680492,North America,46-60,Low,486913.0,9976726,0.008743054409910226,613881.5436009844,486913.0,0.008637771379571375,1.0,0.028193732681394065,6
2020-10-12,D,Finance,924727.0,308308,-5682,4748507,364926,2970741,73740916,41433,0.6457851796291685,8.460530032673176,0.5117246067588685,0.441294895205813,0.12284005909636686,-1.9520877995225019,-0.21818800818897066,North America,36-45,Low,616419.0,11945424,-0.0011965866323878221,873790.6288509677,616419.0,0.008647471595630864,1.0,0.02423889482443986,5
2020-10-13,D,Healthcare,410391.0,410920,25205,610871,552644,4992253,81824381,28179,-9.005099387145261,19.011006954972675,2.2084859623673454,0.4083330554741785,0.11070031907437383,-0.15178509503558332,0.1889526703723461,Asia,26-35,High,-529.0,11945424,0.041260757181139716,463970.0585472254,-529.0,0.008637771379571375,1.0,0.010342173671360408,1
2020-10-14,A,Healthcare,481554.0,279402,-9228,168815,258387,7324440,39653295,48654,-5.513908750012176,12.595780606571871,0.9611243839941812,0.4813610866637348,0.03527737274112423,0.5883172064845765,-0.00646628228166124,Asia,36-45,High,202152.0,10228621,-0.054663388916861656,520367.0793227826,202152.0,0.008637771379571375,1.0,0.014614263267033759,3
